uuid,annotator,label,quality,duration_s,duration_tercile,cough_detected,slice
8e71e6ef-4cde-4ccd-9407-cc37f808a1cb,1,dry,poor,9.96,t3,0.9661,report
8e72293b-1ab4-44d4-b5be-0b51038d2304,1,dry,ok,9.78,t2,0.9852,report
8e9e20cd-78c6-414d-91fb-c99092255bd6,1,dry,ok,8.7,t1,0.9309,dev
8eac4375-f279-468e-853d-c83c73a62077,1,dry,ok,9.78,t2,0.9733,report
8ec67d70-2a82-45ea-a646-ab8a5bc4bf4f,2,dry,good,3.48,t1,0.9857,report
8f20ec81-e8f6-4a72-ba04-42e5b1f3d522,3,dry,good,5.22,t1,0.9807,report
8f5531fb-5c2a-450b-b14c-4321085887d8,1,dry,poor,9.78,t2,0.9797,report
8f5531fb-5c2a-450b-b14c-4321085887d8,2,dry,ok,9.78,t2,0.9797,report
8f5531fb-5c2a-450b-b14c-4321085887d8,3,dry,good,9.78,t2,0.9797,report
8fb727a9-c3c9-4233-a9c9-dfc0a41516ee,3,dry,good,9.78,t2,0.9965,report
8fc1ec0d-4d46-4a76-a833-68763de21df1,3,wet,good,9.72,t2,0.9352,report
900e0342-6ad8-48f0-8cbc-e8f1950541df,2,dry,good,9.96,t3,0.9969,dev
90120a9b-ee30-4bef-b649-c725c986312e,2,dry,good,2.22,t1,0.9361,report
9031d3b2-4019-403f-9c71-f387e6b60a82,2,dry,good,9.78,t2,0.9874,report
906c93d3-6615-478b-a7a1-803a5a15d360,2,wet,good,9.9,t3,0.9923,dev
912af762-44df-4648-b48d-beba3435a401,1,wet,ok,9.84,t2,0.9752,report
91d9c321-7371-4a0c-af3d-398542cb9c4c,3,dry,good,9.78,t2,0.8836,dev
91e91fae-a111-4143-92c1-46b841db99f8,2,dry,ok,9.72,t2,0.9797,report
922fd4da-e8ce-4ef5-b9a8-56921dfa9328,1,dry,ok,9.84,t2,0.9105,report
922fd4da-e8ce-4ef5-b9a8-56921dfa9328,2,dry,ok,9.84,t2,0.9105,report
922fd4da-e8ce-4ef5-b9a8-56921dfa9328,3,wet,good,9.84,t2,0.9105,report
92307087-a106-4fd5-919a-a92b57ffd316,3,dry,good,9.78,t2,0.9974,dev
9235c603-3817-4c3e-b0a5-4624f1293282,3,dry,good,9.6,t2,0.9907,dev
9255b8a3-43a2-4c4d-a858-9ddc45bb506b,1,dry,ok,7.38,t1,0.9668,report
92580ab5-bc25-48ee-b844-16e2084cf14b,2,dry,good,9.78,t2,0.8394,dev
92b22064-50ef-4244-b5fd-aa348ceb7371,1,dry,ok,4.2,t1,0.9191,report
92b22064-50ef-4244-b5fd-aa348ceb7371,2,dry,good,4.2,t1,0.9191,report
92b22064-50ef-4244-b5fd-aa348ceb7371,3,dry,good,4.2,t1,0.9191,report
92bfada9-7b1c-4fcf-82d1-64ad74ad92a6,2,dry,good,9.9,t3,0.9943,dev
9333c624-ef59-44f6-9643-fa9b2485c173,1,dry,ok,9.9,t3,0.9703,report
9333c624-ef59-44f6-9643-fa9b2485c173,2,dry,good,9.9,t3,0.9703,report
9333c624-ef59-44f6-9643-fa9b2485c173,3,wet,good,9.9,t3,0.9703,report
936268f0-41a3-421d-bd18-8e69e597e84c,2,dry,good,9.54,t2,0.9776,report
93711a18-72ba-4e31-a846-73e3baf84128,3,wet,good,6.66,t1,0.9932,report
93833a6e-c67c-4c5f-9570-6f36ac22b9e6,3,wet,good,9.72,t2,0.9601,report
93d36f3e-2008-44cc-af6f-adb012cef434,3,dry,good,6.78,t1,0.9967,report
93d51cf7-6dee-49e5-b434-fa81a7595132,3,dry,good,7.02,t1,0.9778,report
93d85777-43fb-4fbf-a63b-95434133437b,2,dry,good,9.96,t3,0.9918,report
93dfe86e-d139-4b0e-b959-3b210701bab1,3,dry,good,4.26,t1,0.981,report
9420ab0f-61bd-4567-a229-e93ff115785b,3,wet,good,9.96,t3,0.8249,report
942152b1-4a8f-4d9b-a4e6-43f61504e589,1,dry,ok,3.96,t1,0.9733,report
94479e93-6f2a-4235-a73c-33d2fd083a42,1,dry,ok,9.78,t2,0.8228,report
94bfcb37-906f-4862-9c4e-69b5550e320e,1,dry,good,9.96,t3,0.9956,dev
94d56c05-bd2a-40c2-b86e-3877320f4ee8,3,dry,good,10.02,t3,0.9642,dev
952c0483-b8a7-4bd8-bef5-c829f7ced3f6,2,dry,good,6.72,t1,0.9895,report
952eafc4-38d9-468b-b46d-c9a5f6b3d620,2,dry,ok,9.78,t2,0.9754,dev
953e2f0c-d36f-4365-baa4-1d310ed74278,2,dry,ok,9.84,t2,0.9688,report
95677325-1a53-4792-bc6d-f2f707cfcb24,2,dry,good,9.9,t3,0.8558,report
95c2af6d-4ed8-4626-88d0-27515a452ffe,3,dry,good,5.82,t1,0.933,report
95c41fec-38ea-4144-a071-22baf4981bdb,3,wet,good,7.62,t1,0.9936,report
95dee56b-2ebb-48ec-acd7-2bb4ad631679,1,dry,ok,9.9,t3,0.9577,report
960336ac-2567-4136-8ee8-f8564d556822,2,dry,good,8.58,t1,0.9832,dev
961e1308-16f5-4f22-ae2d-fc4ddce3406b,2,dry,good,5.88,t1,0.9918,report
9639193c-1ada-4bc6-a5dc-6ea78064bb72,1,wet,ok,8.94,t2,0.9845,report
963eb20b-9874-42ea-8fb9-dab787876248,2,dry,poor,7.14,t1,0.9913,report
96678e97-6a39-4932-9c5d-13981167bbd8,2,dry,good,9.12,t2,0.9777,report
96684bb9-596c-4886-80e3-ccb2238e41d2,1,dry,ok,8.76,t1,0.9326,report
967a1fee-a7df-4644-9693-498626b618cc,2,wet,ok,9.84,t2,0.9966,dev
96898934-8f8e-4af6-b351-24039794ea57,1,dry,ok,9.96,t3,0.9327,report
96d74d27-92ff-4886-b3a4-14e2d7886bfe,3,wet,good,9.84,t2,0.994,dev
96f63bc1-4c6d-4dc9-84c3-43d5b69d4a87,3,dry,good,9.9,t3,0.809,dev
9736398b-2034-43a8-88e1-affa632772c9,1,dry,ok,4.44,t1,0.9077,report
97b6a1d6-2c18-458e-bc05-3fe48136902d,2,dry,good,7.44,t1,0.8476,report
97f284b3-45c9-4262-9d4f-adafe31d6b71,2,dry,good,5.28,t1,0.9953,report
980be57b-b54c-4e5e-871f-41ef7785dae5,1,wet,ok,3.24,t1,0.9597,report
9810b72b-79ca-474b-9b66-41079f892c79,3,dry,good,5.34,t1,0.9544,dev
981441a4-89d8-43c5-8e43-3768968fa614,2,dry,ok,4.38,t1,0.8588,dev
9821da28-7655-4736-abf8-4c89582e407f,1,wet,poor,9.66,t2,0.9915,report
9821da28-7655-4736-abf8-4c89582e407f,2,dry,good,9.66,t2,0.9915,report
9821da28-7655-4736-abf8-4c89582e407f,3,wet,good,9.66,t2,0.9915,report
983d7e7d-7e21-43a3-8b5b-801374c6b529,1,wet,ok,9.78,t2,0.9893,report
98c3b3a7-a287-40d6-ae48-fb59d8d21960,2,wet,ok,9.72,t2,0.8314,report
98cf4fc3-ac20-4007-a227-3b89dc43a52c,1,dry,ok,5.46,t1,0.9644,dev
98e4742a-3aab-4dcb-a5b8-e903f91c4324,1,dry,ok,5.46,t1,0.8944,report
98f74976-5070-4f9b-bcb9-b706b04da3cb,2,dry,ok,7.5,t1,0.9959,report
98fb6294-d339-4c83-8ff5-2bbcf82e35e0,1,dry,ok,9.9,t3,0.9385,dev
98fb6294-d339-4c83-8ff5-2bbcf82e35e0,2,dry,good,9.9,t3,0.9385,dev
990e8bc6-294e-4c33-983d-14a87aca6c57,2,dry,good,2.7,t1,0.9476,report
9934d1fe-f3a1-4246-a8b2-d0d61e003ddc,2,dry,good,7.14,t1,0.9835,report
994914cd-7e11-4f1e-b2c2-a0111f32307f,3,wet,good,4.74,t1,0.8701,report
995c65b0-7af5-4c3f-bac5-9405749f6f59,1,dry,ok,9.84,t2,0.9815,dev
99b2dc16-7b5f-4d45-99b2-c3768262be3a,3,dry,good,9.78,t2,0.9984,report
99ca2bde-0950-4e1d-8e9a-cbd0d70981bd,2,dry,ok,9.9,t3,0.8698,report
99d322ed-c367-4d45-b6d1-f008b47f1af9,2,dry,ok,9.84,t2,0.979,report
99d322ed-c367-4d45-b6d1-f008b47f1af9,3,dry,good,9.84,t2,0.979,report
99de245e-7797-4b68-8b4e-7be2c3600f49,3,wet,good,9.84,t2,0.8517,report
99e55cd3-f001-4c4d-98e8-c9e4e7a3410b,2,dry,good,9.84,t2,0.8852,dev
99eb251e-8aa9-4307-b77c-3864dc15a789,2,dry,ok,9.6,t2,0.975,report
9a4d243e-4ac6-4c34-9b73-7ef188a02ed0,3,dry,good,9.84,t2,0.9923,report
9a5b90f0-06d5-4748-a260-e888ace7e53d,3,dry,good,9.84,t2,0.9509,dev
9a70cfcf-2df1-4bbc-aed8-aa9afa094a9f,1,dry,ok,8.94,t2,0.9315,report
9a80a95e-6d74-4d45-bfd0-62c3eb40471a,2,wet,good,9.96,t3,0.9737,report
9a927cb5-465b-48a3-a36d-6411f5878790,2,dry,ok,3.24,t1,0.9817,dev
9aad0bb1-3d4e-430b-964f-2a8b27a20143,2,wet,good,9.9,t3,0.9536,report
9ab84f0f-1c83-4042-9497-474af8816350,1,dry,ok,9.78,t2,0.9933,report
9ad9631c-6910-4f4e-ada7-319db3a165c4,1,dry,ok,9.9,t3,0.8981,report
9aea1b03-9fc0-48c9-9e62-a6ac15633c03,2,dry,ok,9.9,t3,0.993,report
9b110ff2-f5c2-4e6e-8bb3-31f502375c7d,2,dry,ok,9.72,t2,0.9332,report
9b4f0155-35d2-4868-90e7-a61d2fa473a6,2,dry,good,9.18,t2,0.9943,report
9b8791f6-9c76-41a6-b8bf-3090c8b4609f,2,dry,good,9.78,t2,0.9853,dev
9c121206-2d76-40b1-bbd0-4b1f483adada,3,wet,good,9.9,t3,0.9553,report
9c77d63c-96a2-4f45-8b27-c8582b4d44ab,2,dry,ok,9.96,t3,0.91,report
9c9d5f33-e8e4-4483-a9ba-992fe633e486,1,wet,ok,5.04,t1,0.9391,dev
9cc34b63-1cb3-4d22-aead-be1024a22c4d,2,wet,ok,9.78,t2,0.928,report
9cefcba6-bea1-4131-a905-3d28e567344b,3,dry,good,9.72,t2,0.8518,report
9d389c55-da76-4670-b950-f5c03742d905,2,dry,good,9.6,t2,0.9674,dev
9d4a6e36-fb08-4ef4-a309-7905212f67b0,3,dry,good,9.9,t3,0.9786,dev
9d691598-b7e2-4d3b-a90a-afd4ab47abad,3,wet,good,9.9,t3,0.9869,dev
9d72542d-65e3-430c-910b-fd34a2527812,2,dry,good,4.32,t1,0.9313,report
9e0490ff-2444-488a-8c01-400b958c9875,3,wet,good,9.6,t2,0.9274,report
9e1a07c9-37a4-441a-a5a3-834b2283ae01,2,dry,ok,9.78,t2,0.8924,dev
9e2709db-b6b2-45f7-a0b2-b067e187fe3f,2,dry,good,9.24,t2,0.9979,report
9e4f4e7b-541e-4e88-80c8-458f62c12825,2,dry,good,9.72,t2,0.9705,dev
9e949ada-abdf-41f2-8d03-bbd3d1ea4754,3,dry,good,4.38,t1,0.9565,report
9ea4d87d-e60f-4a02-94be-20d345222a84,2,wet,good,5.34,t1,0.951,report
9eb6506a-17f8-40b7-968d-ee511818d50b,3,dry,ok,7.2,t1,0.9715,report
9ebf6f35-91a8-4c33-84cb-fbeec8f2f557,3,wet,good,9.78,t2,0.8664,dev
9ecb18ca-483d-400f-a049-1a078a483c50,3,dry,good,9.96,t3,0.996,dev
9f2e5d96-7ac5-4b6b-8d67-afebd051d2e1,2,dry,good,7.86,t1,0.9926,report
9f40d734-f22c-400f-abed-87c15bedc69c,2,wet,good,7.32,t1,0.9967,report
9f4770aa-245b-4264-b872-98a2c45e9f56,3,dry,good,7.44,t1,0.9926,report
9f4dfad5-c175-4a75-b3ac-cdc08e72b98c,3,dry,good,9.96,t3,0.8893,report
9f7c176a-ae7d-407a-88a2-b0ee714858d7,3,dry,good,8.16,t1,0.9804,dev
9fa0f414-5e2c-4ae7-bbbc-0330decc929e,3,wet,good,6.18,t1,0.9724,dev
9fbcfd6c-6dca-43b7-af69-91a07eaa3c3d,1,wet,poor,9.9,t3,0.9915,dev
a03baece-440f-4026-9705-4fcb2bc9e065,1,wet,poor,9.84,t2,0.9979,report
a084b953-189d-422d-a40a-b545b4f01618,3,dry,good,9.390125,t2,0.8629,dev
a08ada1f-32e6-40cf-9513-57cf411cf97d,2,dry,good,6.9,t1,0.9578,report
a08b86d5-4573-4a42-9a84-f75f5e50351a,2,dry,good,9.9,t3,0.9843,dev
a0b2c39c-8a24-4984-aa0f-009f13a700c5,2,dry,good,3.78,t1,0.9154,report
a0bd7465-ae76-40cd-903b-3591ed9595db,3,dry,good,9.9,t3,0.9907,dev
a0e0ce03-2778-46f2-8b5f-aa46c503f392,3,dry,good,7.2,t1,0.9818,report
a0f11dec-e546-4869-a284-cffeeb231c6e,1,dry,ok,9.84,t2,0.8771,report
a1182546-5e99-4ba4-b941-351c79866173,2,dry,good,9.84,t2,0.997,report
a14ac807-5cf3-44d8-acd6-830dd0d086ea,2,dry,good,3.84,t1,0.997,report
a1f69db9-81f4-4a07-9808-dd1c99053125,1,wet,ok,9.9,t3,0.9616,dev
a20c7e61-024c-491f-807c-fd01dc856bbd,1,dry,ok,9.96,t3,0.9825,report
a27768df-a3bc-4ac9-9d45-76cc25508478,2,dry,good,9.9,t3,0.9963,report
a28776b5-b876-47ac-8973-9ca280156608,1,dry,ok,3.66,t1,0.9859,report
a2990a45-ce3e-40fd-b7c6-a7e86fd92696,3,dry,good,9.6,t2,0.9934,report
a2bd77dd-61f9-494d-b6b5-306ada124f30,2,dry,ok,9.84,t2,0.9882,dev
a2c4999f-df6f-42a7-b733-3d10536b6d03,1,dry,ok,9.6,t2,0.8785,report
a2d7276b-0c33-4b83-aed9-c59d5bf3d6d0,2,dry,good,4.62,t1,0.9523,report
a3529398-f357-4c11-bec3-c2e30088df2e,2,dry,ok,9.9,t3,0.9694,dev
a3652154-abdd-4d52-98cf-cddfc1c75447,3,dry,good,5.88,t1,0.915,report
a3e8863e-e604-4d56-8dc5-9d26a198b699,3,wet,good,3.48,t1,0.9962,report
a3f71947-b7ec-4fd4-a091-987a2859d5e1,1,dry,ok,9.9,t3,0.9967,report
a40dc9a5-b433-451e-9adc-ca98a84cc1ef,2,dry,good,9.96,t3,0.8024,report
a46654b3-b91b-4f95-8a69-3dcd1d428ea0,1,dry,ok,9.84,t2,0.9948,report
a46e0dfd-f746-4fdc-9736-ceba1e74ecd1,3,dry,good,9.96,t3,0.9758,report
a4ca8568-dcc2-457a-9087-9342c5bb4a62,2,dry,good,9.36,t2,0.9201,report
a4cc4680-8bb6-4646-b9cf-d77a4e8ada21,2,dry,good,9.9,t3,0.9967,report
a5025365-abca-4ff4-a335-a692389b7553,2,wet,good,9.9,t3,0.9872,dev
a5115a55-1187-4983-b9d6-4e423d92f981,2,wet,ok,9.96,t3,0.9113,report
a521beb8-4e79-4d26-8a6a-7570afc0d8cb,2,wet,ok,9.78,t2,0.9178,dev
a583d3cc-ab0f-449a-9692-977714b3050e,2,dry,ok,9.3,t2,0.9503,report
a5aeaa95-ed25-452b-b112-62c042c21b33,2,dry,good,9.18,t2,0.9949,report
a5e352b6-3f84-4374-9551-15e14383c27b,2,dry,good,9.96,t3,0.9453,dev
a5fa8c76-d33f-491e-a515-f64ceb00a016,3,dry,good,6.84,t1,0.9865,report
a60e1682-1dda-4bc7-ab05-8e881a8b867a,2,dry,good,9.78,t2,0.9908,report
a649bd89-6584-41e5-a251-033caa07d08a,3,wet,good,4.32,t1,0.9114,report
a64fcfe4-90bd-4128-a5f4-28f2085995e8,3,wet,ok,9.84,t2,0.8988,report
a664172f-6df4-44db-bfd4-c735f1edc3e6,1,dry,ok,3.84,t1,0.9735,report
a6645b1d-dadc-4258-b03b-c5b3f05d519d,3,wet,good,9.9,t3,0.9902,report
a670d7c4-b813-4c4b-8176-07f8a10cf1be,1,dry,ok,4.74,t1,0.9806,report
a68ab20d-545c-4f17-9c46-05d7ee8fabba,3,dry,good,9.96,t3,0.9923,report
a6c4aa4b-eaa9-457f-a077-98eba5b8ad0e,2,dry,good,9.54,t2,0.9417,dev
a75adc66-7f70-4f0f-91f7-7a2a2eac61e9,1,dry,ok,9.6,t2,0.8267,report
a75adc66-7f70-4f0f-91f7-7a2a2eac61e9,2,dry,ok,9.6,t2,0.8267,report
a75adc66-7f70-4f0f-91f7-7a2a2eac61e9,3,dry,good,9.6,t2,0.8267,report
a7b2afe9-4067-4ab2-8d9f-1d52008586e5,2,dry,good,9.6,t2,0.8562,dev
a8b75ca3-e846-415b-809b-5a7c2c9024eb,3,wet,good,9.96,t3,0.9748,dev
a8eeb6e9-2034-4c15-8fea-525fdfb3ef3c,2,dry,ok,9.9,t3,0.9369,report
a8f42af5-1584-4411-9727-b23977374d14,1,dry,ok,9.18,t2,0.9818,report
a9108704-75af-4d2c-afb2-5c8ca33cb9e0,1,dry,ok,3.12,t1,0.9622,report
a97f2838-d416-4267-b41a-26f9cae46c62,2,dry,good,5.16,t1,0.8404,report
a9910dca-8898-4eed-90ed-1371a22c64e6,2,wet,good,5.16,t1,0.9573,dev
aa059172-1850-4afe-8809-2fe79603286a,1,dry,ok,9.84,t2,0.9961,dev
aa059172-1850-4afe-8809-2fe79603286a,2,dry,ok,9.84,t2,0.9961,dev
aa059172-1850-4afe-8809-2fe79603286a,3,dry,good,9.84,t2,0.9961,dev
aa4877b2-4820-422b-affe-c3d31c1fc70a,2,dry,poor,6.12,t1,0.9877,report
aa697a0c-34a2-4257-b1d8-1ebf5dee5be8,1,dry,ok,9.9,t3,0.9728,dev
aa75a033-7295-488d-98d8-dd702ca9d5a7,3,dry,good,9.96,t3,0.9584,report
aa78817e-f5e3-470b-b516-6006c59fb1fa,2,wet,ok,9.9,t3,0.885,report
ab5f091d-dfc6-4477-b584-ad2a8c1e804e,2,dry,good,6.6,t1,0.9147,report
ab77c2d6-edf7-4368-8cb1-5d8f1b928cef,3,dry,good,9.84,t2,0.9939,report
abb11855-0da7-468d-844b-91a228cd3eed,1,dry,ok,9.96,t3,0.966,report
abbff660-5d13-4c31-b842-bbf2189ff14e,3,wet,good,9.78,t2,0.9912,dev
ac4ea2db-4fff-4a7f-a5fe-3a9ade2f1020,3,dry,good,9.84,t2,0.9973,report
acd3adc4-4f5c-4144-8dd6-3ea2063845db,3,dry,good,9.72,t2,0.8326,dev
ad1e2b4d-c00a-4eb8-ba61-702a4c3844a1,1,dry,ok,5.34,t1,0.8758,report
ad4e4752-2168-4138-a5b8-a07c0332a921,2,dry,good,7.8,t1,0.998,report
ada1def9-7e36-4d4e-8e3e-e678afee4185,1,dry,ok,9.84,t2,0.9393,report
ada1def9-7e36-4d4e-8e3e-e678afee4185,2,dry,good,9.84,t2,0.9393,report
ada1def9-7e36-4d4e-8e3e-e678afee4185,3,dry,good,9.84,t2,0.9393,report
adc24bde-023b-457e-9be7-9fadbad0b155,2,dry,good,9.9,t3,0.9461,report
add43c2c-298b-421f-86f1-d69bfab218e2,3,wet,good,9.84,t2,0.9679,report
adddfa9b-c016-4e58-8275-308501fc13d9,3,dry,good,9.9,t3,0.826,dev
adea88c2-6fdb-4bf4-a62d-931c3a674f97,2,dry,good,9.96,t3,0.9278,report
adf406f5-b1bc-432a-ae5a-78c52fc95292,3,dry,good,9.78,t2,0.9628,dev
ae0381a3-914d-42a2-8d3c-58a45db1be36,1,wet,ok,6.12,t1,0.9734,report
ae05888f-fab3-4754-a98c-c3e76c82504d,1,wet,ok,6.78,t1,0.9927,report
ae18328e-da30-4137-a717-a718ffe2412e,1,dry,ok,9.96,t3,0.9786,report
ae18328e-da30-4137-a717-a718ffe2412e,2,dry,ok,9.96,t3,0.9786,report
ae18328e-da30-4137-a717-a718ffe2412e,3,dry,good,9.96,t3,0.9786,report
ae321315-0798-4b11-a088-a2acdd099ffc,1,wet,ok,9.78,t2,0.9942,dev
ae4b17b8-7b3f-434a-a894-d4257c7394f5,3,dry,good,3.3,t1,0.8763,dev
ae5570c6-766e-4e22-bcd3-a7ab006d5d82,3,dry,good,9.9,t3,0.8977,report
ae7d06f1-2f0e-4fee-a080-76084ab5bb86,1,wet,ok,9.84,t2,0.9939,report
ae9ae0a2-f646-4f2d-a8d2-050d71fc3a29,1,dry,ok,9.54,t2,0.9968,report
aeb567c4-529c-43c7-9075-21537e836d4d,2,dry,good,9.72,t2,0.9914,report
aeded0cd-89ff-43d3-86f2-4ae7bc4fbb56,3,dry,good,5.46,t1,0.9692,report
af293f75-3cc9-4c0a-b678-f0f508f65439,3,dry,good,9.78,t2,0.9386,dev
af511c3d-614c-4b89-abcf-8c9f9d2f9f3f,1,wet,ok,9.9,t3,0.9878,report
af89b4c6-a942-4dbd-9efb-cc0ae79a9acf,3,dry,good,9.78,t2,0.9711,report
afdcc1b1-befc-4eac-bf4b-328a7a21261e,2,dry,good,4.98,t1,0.9743,report
b05935c3-68d7-4a28-aea9-f92fbe295c6c,2,dry,ok,9.78,t2,0.9476,report
b05935c3-68d7-4a28-aea9-f92fbe295c6c,3,dry,good,9.78,t2,0.9476,report
b0594260-0767-4564-9792-ec1dac2149ae,2,dry,good,9.9,t3,0.9967,report
b07782ac-d2f7-4c46-bd5a-045e715d20a3,2,dry,good,5.4,t1,0.9742,dev
b235a516-97d4-4a64-91dc-f85f31f50deb,1,dry,ok,5.94,t1,0.9802,report
b26b3150-4026-442d-b1ac-6b3ab2a991b3,1,dry,good,9.96,t3,0.9098,report
b2767c1a-d2a6-4d6d-8108-a2772ed19f7f,2,dry,ok,6.54,t1,0.9178,report
b2880c03-b9df-4fab-b2cf-a82eb3ab97f8,2,dry,ok,7.86,t1,0.9784,report
b2b52448-2ff5-4aa3-a43d-a4e3711d85bb,1,dry,ok,9.96,t3,0.9955,dev
b2caeb04-59dd-4f72-9bd1-b3f7e4b93c39,2,dry,good,9.72,t2,0.9971,report
b2cb680f-2b1f-4daf-824c-c83952cd639c,1,dry,ok,9.96,t3,0.8312,report
b2e9cb14-17c6-42ca-8503-5a0a3ff80b3c,3,dry,good,4.8,t1,0.9941,report
b2f44fa1-bf02-421f-afaf-9c19de73caf9,1,wet,ok,9.96,t3,0.92,dev
b300ba99-adb0-4005-8292-e3ee5134a5a6,1,dry,ok,4.74,t1,0.805,report
b349c0bf-5c56-4ee5-9d0d-d050d8dd9ab6,3,dry,good,9.84,t2,0.9416,report
b374149f-cdc9-4865-9151-e229bb0ab98b,2,dry,good,9.12,t2,0.994,report
b37a051e-c2b0-4f38-9b12-51652c511d03,3,dry,good,9.9,t3,0.9487,dev
b3889822-bf4c-4655-8d72-69593a4abda4,2,dry,good,9.96,t3,0.9834,report
b38dbe54-b3c1-448e-bf03-92cdf214932d,1,dry,ok,9.84,t2,0.9026,report
b38e69f2-01f9-47ac-b94f-cf7b5eb764b3,3,dry,good,9.9,t3,0.9823,dev
b392ae80-f91a-4a78-bad3-2e8a8c8130d2,3,wet,good,6.06,t1,0.9917,dev
b3e0dc79-0457-4a79-83ce-810e36215ffd,3,wet,good,6.36,t1,0.9743,dev
b408553b-befa-4a28-ab99-a10bb23384fc,1,dry,ok,9.84,t2,0.9552,report
b4538358-d704-49f4-81a6-2888dfc4b309,1,dry,ok,9.9,t3,0.9947,report
b46dc541-8b50-4f9b-b22a-761e144f88d9,3,dry,good,2.46,t1,0.9329,report
b48cf8a8-5988-40ec-a036-198d093d13a4,3,dry,good,9.3,t2,0.9582,report
b492f127-ee29-4a55-b479-80e5e3a8a66a,1,dry,ok,4.14,t1,0.9956,report
b4a77f9e-b9cc-4dc6-ada3-48890a4951c4,1,dry,ok,7.32,t1,0.9797,dev
b4cb0e7d-ee40-4088-8e82-21a910caa86a,1,wet,ok,3.0,t1,0.9516,dev
b4d64d96-8bf9-413d-a165-e6deed6c4dba,2,dry,good,9.96,t3,0.9159,dev
b50f238c-3493-4782-b1e3-9c76f751d9e5,1,dry,ok,7.38,t1,0.9914,report
b5808d67-b898-4d8b-b74c-6d3ef7085be4,2,dry,good,7.2,t1,0.9929,report
b5880de4-b63e-4b27-9a51-35a5a6667af3,1,dry,ok,9.9,t3,0.8752,dev
b5a3b275-3ca6-4eac-beba-311d612086a6,3,wet,good,9.84,t2,0.9918,report
b5e4d3ec-457e-4a39-8ae7-5b86368c1104,3,dry,good,8.64,t1,0.986,report
b5ec57dd-28bb-428d-a420-6617f7749a9a,2,dry,good,5.4,t1,0.8599,report
b60e7ee3-64c2-4982-8212-750b4dbe8c66,3,wet,good,9.78,t2,0.9969,dev
b618923d-796d-4adb-ae9e-266ab08f1249,1,dry,ok,5.16,t1,0.9594,dev
b618923d-796d-4adb-ae9e-266ab08f1249,2,dry,good,5.16,t1,0.9594,dev
b618923d-796d-4adb-ae9e-266ab08f1249,3,dry,good,5.16,t1,0.9594,dev
b64268eb-bac6-47d4-8b21-9953c45e315d,2,dry,good,9.72,t2,0.9226,dev
b66ea1a8-a46f-4890-8b1f-91c5841bfc99,2,dry,good,3.72,t1,0.987,report
b66ea1a8-a46f-4890-8b1f-91c5841bfc99,3,wet,good,3.72,t1,0.987,report
b689a94c-70d7-4fec-a237-b5ded63ca518,3,wet,good,8.04,t1,0.9989,report
b694763f-70c6-4f29-bb00-0e8d7d7c9a0f,2,dry,ok,9.9,t3,0.8688,report
b6ad6b8e-d647-4a31-a414-3c79a1006e80,1,dry,ok,9.96,t3,0.9649,report
b6cab2e1-4f1c-47e7-91e0-97fb9118d890,3,dry,good,9.96,t3,0.9856,report
b74176fe-cc78-4daa-8541-10ba8968439d,3,dry,good,5.88,t1,0.9942,dev
b768c79d-32bc-423a-b592-da360cb02ed2,3,wet,good,9.9,t3,0.9962,dev
b77585a8-543a-4757-92a6-5465ee1284af,3,wet,good,9.78,t2,0.965,dev
b7a3e1a0-9b7c-41fd-babe-ff77f4c2ad2a,2,dry,good,9.36,t2,0.9512,dev
b7b6a650-3276-43fb-90b1-73134b483fb6,2,dry,good,6.24,t1,0.9329,dev
b7b6a650-3276-43fb-90b1-73134b483fb6,3,wet,good,6.24,t1,0.9329,dev
b7dc909a-c1e6-4c75-b312-060b1ff136e0,1,dry,ok,9.96,t3,0.8671,report
b85b1740-e5d1-4fac-9749-54acdbbc1b97,1,dry,ok,9.84,t2,0.9821,dev
b8738fc2-42d8-460e-97aa-ee731e15b21d,2,dry,good,9.54,t2,0.969,report
b97f011c-062b-4fdd-a65d-4f1d8ab1bd09,3,dry,good,9.78,t2,0.9914,report
b9a0045a-0f0b-479c-8771-3624068003d8,1,dry,ok,9.9,t3,0.9625,report
ba5ade2c-45fc-41e5-b111-86c08ea8609b,2,dry,good,9.18,t2,0.9925,report
bab59cef-c297-42f0-9c47-1371e791ea7b,2,dry,good,5.28,t1,0.9929,dev
bae0c88f-852c-4f3f-8141-d037c777459e,1,dry,ok,9.96,t3,0.9802,report
bae0c88f-852c-4f3f-8141-d037c777459e,2,dry,good,9.96,t3,0.9802,report
bae0c88f-852c-4f3f-8141-d037c777459e,3,dry,good,9.96,t3,0.9802,report
bb17ca61-9aa8-45d2-9b3e-52c53965641f,2,dry,good,9.36,t2,0.9957,dev
bb5fd4d8-a36d-4918-931f-c6bd2adcc20d,3,dry,good,9.36,t2,0.9687,report
bb825a76-02ce-4a02-a001-7ae1a05d5bb8,2,wet,good,9.54,t2,0.9951,report
bb84b88b-acd0-4975-8d43-0d0ebbf071f3,3,wet,good,9.72,t2,0.9946,report
bb9766af-74b9-4533-ac93-e0d75f7bd7ba,1,dry,ok,9.84,t2,0.9912,report
bb9766af-74b9-4533-ac93-e0d75f7bd7ba,2,dry,good,9.84,t2,0.9912,report
bb9766af-74b9-4533-ac93-e0d75f7bd7ba,3,dry,good,9.84,t2,0.9912,report
bb9cd351-d75d-4bd6-9140-7f88a8209871,3,dry,good,9.84,t2,0.9262,report
