participant_identifier,duration_s,rms,peak,clip_frac,near_silence_frac,zero_frac,size_bytes,sample_rate,log_rms,crest_factor
P0086385,5.290666666666667,2019.1238600081588,32768.0,7.875504032258064e-06,0.677214591733871,0.04927702872983871,507948.0,48000.0,7.610914105351172,16.228821148124794
P0086386,4.522666666666667,2597.7334636896467,32767.0,9.212853773584905e-06,0.7418834758254716,0.3362000663325472,434220.0,48000.0,7.86277947597339,12.613688223982507
P0086387,2.816,2476.1810326894483,29978.0,0.0,0.8345910274621212,0.8158365885416666,270380.0,48000.0,7.814876512280778,12.106546170991368
P0086388,4.266666666666667,1805.9463397673644,32768.0,4.8828125e-06,0.7601513671875,0.1700634765625,409644.0,48000.0,7.499393594394447,18.144503675675608
P0086389,3.498666666666667,680.6314372375408,14869.0,0.0,0.8002334222560976,0.7730325838414634,335916.0,48000.0,6.5244890971591465,21.845890722189583
P0086390,6.144,1512.8579323757108,32767.0,6.781684027777777e-06,0.7891574435763888,0.0807461208767361,589868.0,48000.0,7.3224165936471755,21.659006638199532
P0086392,7.7090249433106575,2256.867702573415,32768.0,1.764871987951807e-05,0.7222326807228916,0.5583790239081325,679980.0,44100.0,7.722176152458755,14.519238306534962
P0086394,2.9013333333333335,456.5070816984084,4841.0,0.0,0.7531451056985294,0.07241641773897059,278572.0,48000.0,6.12579236371798,10.604435712100528
P0086398,4.181333333333333,4720.540864194181,32768.0,0.0001096141581632653,0.6252242107780612,0.26737882653061223,401452.0,48000.0,8.459890479583425,6.941577446885784
P0086400,3.328,3350.1574824852523,27832.0,0.0,0.626151842948718,0.34072641225961536,319532.0,48000.0,8.11706108230158,8.307669160479298
P0086401,2.3893333333333335,614.5698924745003,14057.0,0.0,0.8769705636160714,0.8447614397321429,229420.0,48000.0,6.422548493157435,22.872907007172305
P0086402,4.352,1683.3548879791429,32768.0,1.914828431372549e-05,0.759521484375,0.24635703890931374,417836.0,48000.0,7.429137913679741,19.46588935819607
P0086404,3.7151927437641725,2459.076317770779,28816.0,0.0,0.7226806640625,0.302337646484375,327724.0,44100.0,7.807947651929247,11.71822110267435
P0086405,3.4133333333333336,3033.3002914159442,32767.0,1.8310546875e-05,0.697332763671875,0.39581298828125,327724.0,48000.0,8.017736130427986,10.802425362473283
P0086406,5.290666666666667,2847.954669031663,32768.0,0.00010238155241935484,0.3446753717237903,0.020948840725806453,507948.0,48000.0,7.954707423185527,11.50580111274383
P0086407,4.096,1284.2905826761842,32767.0,1.52587890625e-05,0.8553059895833334,0.7983194986979166,393260.0,48000.0,7.158740106143149,25.51369638769377
P0086410,3.2426666666666666,930.4488319960361,14095.0,0.0,0.6492534436677632,0.04161955180921053,311340.0,48000.0,6.836741257771794,15.148603034674881
P0086411,6.058666666666666,4128.101358780119,32768.0,5.845620598591549e-05,0.32114464128521125,0.01825896786971831,581676.0,48000.0,8.325815073606133,7.937789591890064
P0086412,4.437333333333333,5890.972563853929,32768.0,2.3475060096153847e-05,0.38131948617788464,0.020470252403846152,426028.0,48000.0,8.681346121063521,5.562409202353729
P0086413,0.8533333333333334,25.205582451487803,796.0,0.0,0.941796875,0.0928466796875,81964.0,48000.0,3.2659724587381938,31.580305731892913
P0086414,5.632,1282.3095988390053,29404.0,0.0,0.7114479758522727,0.051177053740530304,540716.0,48000.0,7.157197644031532,22.930499800203677
P0086415,4.096,378.720897070936,8496.0,0.0,0.7847900390625,0.049779256184895836,393260.0,48000.0,5.939436501464552,22.433406938160665
P0086416,3.328,1498.6307298299087,21177.0,0.0,0.67333984375,0.20112179487179488,319532.0,48000.0,7.312974176669609,14.130899345957902
P0086417,4.010666666666666,2115.047019612134,28824.0,0.0,0.7096856299867021,0.6535280917553191,385068.0,48000.0,7.657305013720029,13.628065822041268
P0086419,7.424,2249.754181405399,32768.0,0.00046302532327586207,0.8075610632183908,0.05066338900862069,712748.0,48000.0,7.719020630769999,14.565146837293838
P0086420,4.365351473922902,1686.6682202908478,26027.0,0.0,0.7598695146276596,0.5035218583776596,385068.0,44100.0,7.431103103876636,15.431013454143633
P0086422,2.6453333333333333,301.62787244015544,4327.0,0.0,0.9071320564516129,0.8545551915322581,253996.0,48000.0,5.712503906960902,14.345491233885072
P0086425,6.144,1269.2868443652417,27358.0,0.0,0.7548556857638888,0.6983812120225694,589868.0,48000.0,7.146998015654637,21.553835621498088
P0086427,4.437333333333333,998.745447548491,27226.0,0.0,0.8586191030649039,0.8106407752403846,426028.0,48000.0,6.907500694126654,27.260199349895775
P0086428,5.717333333333333,790.9279932825443,11545.0,0.0,0.5367559176772388,0.0282255713619403,548908.0,48000.0,6.674470470108628,14.596777580308967
P0086429,4.181333333333333,1631.2650878506295,32768.0,0.00010463169642857142,0.8225944674744898,0.1301319355867347,401452.0,48000.0,7.397723953614543,20.087477040997268
P0086430,4.778666666666667,2078.5445004985168,29121.0,0.0,0.63555908203125,0.23698643275669642,458796.0,48000.0,7.6399041585685765,14.010284597227352
P0086433,3.1573333333333333,221.68779167603907,3713.0,0.0,0.8338062183277027,0.09032543285472973,303148.0,48000.0,5.40577075316498,16.74877976776097
P0086434,4.608,424.0352724066816,8180.0,0.0,0.7852964048032407,0.09247504340277778,442412.0,48000.0,6.052172159378689,19.290848031471015
P0086435,2.56,1882.0155833524454,27162.0,0.0,0.652587890625,0.6131754557291667,245804.0,48000.0,7.540629804434085,14.432399093955288
P0086436,3.072,1277.0229566305138,26831.0,0.0,0.6794162326388888,0.5776909722222222,294956.0,48000.0,7.1530695977108225,21.010585487651582
P0086439,5.205333333333333,1474.8645521801764,32494.0,0.0,0.830994652920082,0.21908219134221313,499756.0,48000.0,7.296999234133987,22.03185367222003
P0086440,4.181333333333333,4394.504037391935,29663.0,0.0,0.6082987882653061,0.5371591996173469,401452.0,48000.0,8.388337487819292,6.750022243146634
P0086442,2.3893333333333335,2445.3442629975834,32768.0,7.847377232142858e-05,0.7785470145089286,0.3613368443080357,229420.0,48000.0,7.802350051640886,13.400158209142507
P0086443,3.328,2527.577389711603,32767.0,1.2520032051282051e-05,0.6081793369391025,0.2020545372596154,319532.0,48000.0,7.835412127016892,12.963796927984768
P0086444,3.498666666666667,3468.8685048741063,32768.0,0.0014946169969512195,0.8103205983231707,0.39186952172256095,335916.0,48000.0,8.151871977373917,9.446307911051758
P0086445,5.290666666666667,1517.72412673801,21443.0,0.0,0.38203676285282256,0.022484564012096774,507948.0,48000.0,7.325625871051078,14.128391070696452
P0086446,2.56,2970.7584403079304,28573.0,0.0,0.649755859375,0.5740559895833334,245804.0,48000.0,7.996909124037715,9.61808257861204
P0086447,3.5294331065759637,354.10466517405035,7912.0,0.0,0.7520494962993421,0.12994706003289475,311340.0,44100.0,5.8724125774973555,22.343676257664473
P0086449,3.2426666666666666,2903.068190697276,32768.0,0.0013941714638157894,0.7287918893914473,0.20367110402960525,311340.0,48000.0,7.9738678573140644,11.287368345322369
P0086452,3.925333333333333,3661.5487567429,32768.0,0.002213187839673913,0.7080184273097826,0.08702021059782608,376876.0,48000.0,8.205914565657983,8.9492185348201
P0086454,3.1573333333333333,2625.4795319355853,32208.0,0.0,0.5298841321790541,0.03787478885135135,303148.0,48000.0,7.873399647458868,12.267473278012185
P0086455,2.816,1733.7341691777342,27302.0,0.0,0.7017415364583334,0.6028719815340909,270380.0,48000.0,7.458609464029839,15.747512211132628
P0086456,3.328,1718.0275535875633,31146.0,0.0,0.859130859375,0.8004995492788461,319532.0,48000.0,7.4495140341011385,18.128929268301427
P0086457,3.584,1379.784315091772,23982.0,0.0,0.8923165457589286,0.8769356863839286,344108.0,48000.0,7.230406960974214,17.380977401810465
P0086458,2.816,1374.81001382292,25824.0,0.0,0.8375059185606061,0.8197206439393939,270380.0,48000.0,7.22679793761094,18.78368628416714
P0086459,3.7546666666666666,2748.577951691604,29194.0,0.0,0.6208884499289773,0.3855812766335227,360492.0,48000.0,7.919202706770423,10.621492463774592
P0086460,5.973333333333334,2044.2684618717287,32716.0,0.0,0.8824741908482143,0.10967145647321429,573484.0,48000.0,7.623284337059694,16.003768883676504
P0086463,5.376,2365.9368450231077,32768.0,7.36297123015873e-05,0.7963014632936508,0.3236180865575397,516140.0,48000.0,7.769351927714474,13.849904771936595
P0086465,10.95981859410431,1926.0754805677302,32767.0,8.275953389830508e-06,0.6407367253707628,0.3720744504766949,966700.0,44100.0,7.563758837635686,17.01231355186796
P0086466,2.304,3851.099435679274,32473.0,0.0,0.6698314525462963,0.5993019386574074,221228.0,48000.0,8.256373586624111,8.432137508353854
P0086467,3.584,1818.9525349877765,27886.0,0.0,0.7460007440476191,0.7086937313988095,344108.0,48000.0,7.506565700053715,15.330801361549582
P0086468,6.570666666666667,2189.4621845009633,32768.0,6.3413149350649355e-06,0.4076355773133117,0.03276557426948052,630828.0,48000.0,7.691867843695198,14.966232452858614
P0086469,4.608,1974.4527247697786,32768.0,2.2605613425925925e-05,0.4708794487847222,0.07127097800925926,442412.0,48000.0,7.588552878798094,16.595991177152218
P0086470,3.072,950.5336811274974,13315.0,0.0,0.8635660807291666,0.8382093641493056,294956.0,48000.0,6.858075084036667,14.007920249803352
P0086471,3.1579138321995464,272.0880047151244,5868.0,0.0,0.8964412913602942,0.29398121553308826,278572.0,44100.0,5.6097941048314865,21.56655162406817
P0086472,2.6453333333333333,2349.3807474323144,31058.0,0.0,0.7056530367943549,0.6492171748991935,253996.0,48000.0,7.762332614198316,13.219653746601395
P0086475,2.1333333333333333,192.6452423609181,2534.0,0.0,0.889189453125,0.48091796875,204844.0,48000.0,5.266027837422025,13.153711812095695
P0086478,5.108390022675737,1589.8197730280988,26028.0,0.0,0.7697221235795455,0.24999112215909092,450604.0,44100.0,7.372004742869124,16.371667054063998
P0086479,4.829750566893424,2238.850759877432,28840.0,0.0,0.5834679236778846,0.1033466045673077,426028.0,44100.0,7.714164517574821,12.881608956179816
P0086480,3.6693333333333333,2976.6478339947043,28808.0,0.0,0.6518270803052325,0.5936137354651163,352300.0,48000.0,7.998888950372971,9.678000760113289
P0086482,7.936,3311.682142144431,32768.0,7.875504032258064e-06,0.6214008946572581,0.36593529485887094,761900.0,48000.0,8.10551345509054,9.894669413765557
P0086483,4.949333333333334,2279.1366762662715,32768.0,0.00019362877155172415,0.6977581155711207,0.13600316540948276,475180.0,48000.0,7.731990665882634,14.377373828087762
P0086484,3.7546666666666666,2256.9210419678598,31568.0,0.0,0.6204667524857954,0.49360240589488635,360492.0,48000.0,7.7221997759706,13.987197342296552
P0086485,2.304,2921.9671939570308,32768.0,0.00028935185185185184,0.8225549768518519,0.34281864872685186,221228.0,48000.0,7.980354541632947,11.2143627306141
P0086488,5.38702947845805,4801.531517609907,32768.0,0.00046302532327586207,0.3917320514547414,0.03200767780172414,475180.0,44100.0,8.476898457371808,6.824489203041687
P0086490,2.6453333333333333,2615.9613226215574,30739.0,0.0,0.16634639616935484,0.13204857610887097,253996.0,48000.0,7.869769123139906,11.750555994147303
P0086492,5.290666666666667,2481.956602722571,32768.0,3.543976814516129e-05,0.31474451864919356,0.011750252016129033,507948.0,48000.0,7.817205307595691,13.20248708782502
P0086493,4.522666666666667,2636.679095444298,30267.0,0.0,0.8057561910377359,0.7830649321933962,434220.0,48000.0,7.877654678964975,11.47921263997746
P0086494,2.474666666666667,852.3191082152973,22042.0,0.0,0.8408960802801724,0.8096208243534483,237612.0,48000.0,6.749133578606353,25.86120595856252
P0086495,3.6693333333333333,1499.3595189397831,26503.0,0.0,0.8335982921511628,0.7754871457122093,352300.0,48000.0,7.313460037664997,17.67621418692359
P0086496,2.3893333333333335,2255.3493973818595,30517.0,0.0,0.73748779296875,0.6889125279017857,229420.0,48000.0,7.721503475352099,13.530941163889008
P0086497,5.802666666666667,2570.025556280538,32768.0,7.898667279411765e-05,0.5696088005514706,0.06638829848345588,557100.0,48000.0,7.85206014742673,12.750067764855476
P0086498,3.7546666666666666,518.0700936793091,15102.0,0.0,0.8630537553267046,0.05469859730113636,360492.0,48000.0,6.252038929305533,29.150495626406776
P0086501,4.437333333333333,2431.39854265895,32768.0,1.4085036057692308e-05,0.4508854792668269,0.025029109074519232,426028.0,48000.0,7.796633104108689,13.477017208438319
P0086502,11.888616780045352,1217.2093926247558,26027.0,0.0,0.6677360534667969,0.1435718536376953,1048620.0,44100.0,7.105137348621188,21.38251656426569
P0086503,9.728,1245.9854930615304,28724.0,0.0,0.8086558559484649,0.7886191920230263,933932.0,48000.0,7.128484312141261,23.05323790680641
P0086505,2.304,4265.143529218404,32766.0,0.0,0.6831235532407407,0.2199978298611111,221228.0,48000.0,8.3584655433829,7.682273709085881
P0086506,4.522666666666667,1011.1984512136847,20792.0,0.0,0.7282116008254716,0.09966925854952831,434220.0,48000.0,6.919879928659942,20.56174035375941
P0086507,3.9938321995464854,2335.8120374037408,26028.0,0.0,0.6929789698401163,0.03492914244186047,352300.0,44100.0,7.756542902294319,11.143019893381073
P0086508,4.010666666666666,1762.6540553015625,31946.0,0.0,0.8030927942154256,0.14504030917553193,385068.0,48000.0,7.475143103559291,18.123805918635814
P0086509,2.048,2362.495815914694,32768.0,4.0690104166666664e-05,0.703643798828125,0.1021728515625,196652.0,48000.0,7.7678970799396545,13.87007747452846
P0086510,3.2426666666666666,3535.1525272434237,32768.0,0.001728258634868421,0.8264674136513158,0.3038458573190789,311340.0,48000.0,8.170794558359866,9.269189871573083
P0086511,5.546666666666667,1857.4382265558668,29066.0,0.0,0.7898587740384615,0.715497295673077,532524.0,48000.0,7.527491750850689,15.64843427061348
P0086512,4.693333333333333,551.5534229913997,9915.0,0.0,0.6857510653409091,0.0927734375,450604.0,48000.0,6.314550121914525,17.97649980342272
P0086513,3.84,3977.385585356514,32768.0,0.001877170138888889,0.5693033854166667,0.07501627604166666,368684.0,48000.0,8.28863138416767,8.23857765277605
P0086514,3.4133333333333336,2939.516857647951,29132.0,0.0,0.66031494140625,0.510882568359375,327724.0,48000.0,7.986340646802452,9.910472166266128
P0086515,20.906666666666666,2776.144273997342,32768.0,0.000399593431122449,0.6951141980229592,0.13487723214285716,2007084.0,48000.0,7.9291784391432145,11.80342113589287
P0086516,11.008,2717.6933906252625,29525.0,0.0,0.5139652222625969,0.14435334907945738,1056812.0,48000.0,7.907906672781233,10.863992274417788
P0086518,2.414875283446712,20.227047743347487,551.0,0.0,0.9644211989182693,0.11990121694711539,213036.0,44100.0,3.0552762054399483,27.240752430318395
P0086519,3.072,2918.786349898608,32767.0,1.3563368055555555e-05,0.8132052951388888,0.5518052842881944,294956.0,48000.0,7.979265724742488,11.226241345526034
P0086520,2.474666666666667,1732.0048549906376,26490.0,0.0,0.7399986530172413,0.18312230603448276,237612.0,48000.0,7.457612091206568,15.294414402855642
P0086521,5.034666666666666,378.36978121396584,10393.0,0.0,0.8948622881355932,0.1534072100105932,483372.0,48000.0,5.938511405446238,27.467838384522977
P0086524,4.352,1808.2435131966517,27669.0,0.0,0.8201641007965687,0.15964403339460784,417836.0,48000.0,7.500664088384912,15.3015895248925
P0086526,7.168,2100.692132154677,27985.0,0.0,0.6939377557663691,0.6536167689732143,688172.0,48000.0,7.650498076463851,13.321799787616905
P0086527,2.6453333333333333,1557.9480334919483,32767.0,7.875504032258064e-06,0.1166598412298387,0.012577179939516129,253996.0,48000.0,7.35176653527062,21.03215209722739
P0086528,1.8773333333333333,4111.655089541276,32768.0,0.003018465909090909,0.5368985262784091,0.18564675071022727,180268.0,48000.0,8.321824106105117,7.969540072401318
P0086530,4.266666666666667,2430.9461327941585,30314.0,0.0,0.74453125,0.523798828125,409644.0,48000.0,7.79644709349625,12.470041845453917
P0086534,4.266666666666667,1318.1260068952859,21295.0,0.0,0.556015625,0.058994140625,409644.0,48000.0,7.184724680296401,16.15551160404011
P0086535,2.986666666666667,3126.9555271550958,32768.0,6.975446428571428e-06,0.7511439732142857,0.16268833705357144,286764.0,48000.0,8.048134883902716,10.479202443215382
P0086536,5.205333333333333,1033.9620531991561,20488.0,0.0,0.4189172963627049,0.020143602715163935,499756.0,48000.0,6.942120041451649,19.815040539049548
P0086537,4.522666666666667,3216.041346695373,32768.0,0.0006863576061320755,0.43135042010613206,0.01632057045990566,434220.0,48000.0,8.076217379719495,10.188923731860726
P0086538,6.997333333333334,494.0946020696343,9944.0,0.0,0.8352705792682927,0.6093869092987805,671788.0,48000.0,6.20474885960068,20.125700540598977
P0086540,2.3893333333333335,3261.172241508447,32768.0,2.6157924107142856e-05,0.3196323939732143,0.051539829799107144,229420.0,48000.0,8.090148584211377,10.047920678005402
P0086541,5.546666666666667,1315.5064368296698,24835.0,0.0,0.6861365685096154,0.4917818509615385,532524.0,48000.0,7.182736868274711,18.878660951163955
P0086542,4.352,2259.812596396519,27605.0,0.0,0.797885071997549,0.47958792892156865,417836.0,48000.0,7.723479583569253,12.215614712479486
P0086545,2.304,1885.3730192202636,32768.0,9.04224537037037e-06,0.7782298900462963,0.05610713252314815,221228.0,48000.0,7.542411226892581,17.38011505730284
P0086547,5.973333333333334,399.35437493900594,6987.0,0.0,0.833056640625,0.054628208705357145,573484.0,48000.0,5.992350092244638,17.495739219207604
P0086548,1.1093333333333333,9.276740681309855,66.0,0.0,0.9904972956730769,0.19602614182692307,106540.0,48000.0,2.329883155407373,7.114567741001722
P0086549,2.6453333333333333,261.477573939692,5529.0,0.0,0.788054435483871,0.03547914566532258,253996.0,48000.0,5.570165645771408,21.145216840867896
P0086551,4.522666666666667,403.1782543018111,14698.0,0.0,0.8149920769457547,0.09858674823113207,434220.0,48000.0,6.00185600417001,36.455339153685905
P0086552,4.693333333333333,2404.8651493556936,32768.0,3.107244318181818e-05,0.6525079900568181,0.10655184659090909,450604.0,48000.0,7.785664847314559,13.62571203161454
P0086553,4.864,2566.1888908562446,32768.0,0.0014048793859649123,0.6907723410087719,0.0651769805372807,466988.0,48000.0,7.850566762447644,12.769130174612256
P0086554,3.498666666666667,1752.2177915109278,32336.0,0.0,0.7443252191310976,0.11036347179878049,335916.0,48000.0,7.469208116514454,18.45432694305563
P0086555,3.7546666666666666,2789.95607410207,32767.0,6.103515625e-05,0.7648148970170454,0.2860773259943182,360492.0,48000.0,7.934139495004041,11.744629352465383
P0086556,3.584,2915.723932579965,32767.0,1.743861607142857e-05,0.7436639694940477,0.10681733630952381,344108.0,48000.0,7.978216324518222,11.238032391837258
P0086557,6.997333333333334,284.6802564762388,9470.0,0.0,0.829539229230183,0.14013671875,671788.0,48000.0,5.654873201060359,33.26539085353522
P0086558,2.474666666666667,2373.7718873510585,32767.0,3.367456896551724e-05,0.8446844692887931,0.0735705145474138,237612.0,48000.0,7.772656664424758,13.803769509020336
P0086562,2.7306666666666666,3725.3265195877316,32768.0,0.00217437744140625,0.6377334594726562,0.12180328369140625,262188.0,48000.0,8.223178180061606,8.796007498321924
P0086563,3.498666666666667,2111.0836472081064,30798.0,0.0,0.8430711699695121,0.6962533346036586,335916.0,48000.0,7.655430249727524,14.588716103559209
P0086565,1.3003174603174603,2660.234903461457,29860.0,0.0,0.7103794642857143,0.26925223214285715,114732.0,44100.0,7.886545543466924,11.224572672561886
P0086566,3.6693333333333333,3760.9820312248894,32768.0,0.0021007449127906975,0.5671670603197675,0.10274345930232558,352300.0,48000.0,8.23270123346065,8.712618068350434
P0086567,4.010666666666666,1331.7473413043895,25098.0,0.0,0.6722438081781915,0.2672976230053192,385068.0,48000.0,7.194997760806406,18.84591710571672
P0086568,3.84,2007.7315387359934,32767.0,4.340277777777778e-05,0.8959201388888889,0.866064453125,368684.0,48000.0,7.605258726585592,16.320409062564604
P0086569,6.570666666666667,1455.8833038266846,31538.0,0.0,0.9134854403409091,0.8617276278409091,630828.0,48000.0,7.284054709526114,21.66245049797808
P0086570,4.778666666666667,1987.1694345087526,32768.0,0.00019182477678571428,0.3899448939732143,0.01385498046875,458796.0,48000.0,7.5949696122109,16.48978664372627
P0086571,3.9938321995464854,1692.2854128743654,31710.0,0.0,0.6934615734011628,0.10958507449127906,352300.0,44100.0,7.434425952020337,18.737973960386196
P0086572,18.944,1040.3007699556954,30393.0,0.0,0.9416470914273649,0.3556809983811937,1818668.0,48000.0,6.9482259509533195,29.215589258157685
P0086573,3.498666666666667,3364.9362259828404,32768.0,1.1909298780487805e-05,0.8314298304115854,0.32554068216463417,335916.0,48000.0,8.121461428042101,9.73807460211799
P0086574,4.437333333333333,1437.329314629165,26806.0,0.0,0.7763202373798077,0.6995661808894231,426028.0,48000.0,7.271237520844935,18.64986661522128
P0086575,5.38702947845805,2877.4980454356332,32768.0,8.41864224137931e-06,0.17885405441810345,0.051248484644396554,475180.0,44100.0,7.965023925093794,11.387670636984835
P0086578,3.7151927437641725,1752.6995653145073,32768.0,8.544921875e-05,0.85325927734375,0.263970947265625,327724.0,44100.0,7.4694828728075695,18.695731229956323
P0086579,2.6453333333333333,1619.469490000262,30611.0,0.0,0.8852302797379032,0.599152595766129,253996.0,48000.0,7.390471194882154,18.901868907685408
P0086580,2.048,2367.3161602545047,32768.0,4.0690104166666664e-05,0.7808329264322916,0.17804972330729166,196652.0,48000.0,7.769934500712736,13.84183513386879
P0086581,3.925333333333333,208.46326707870554,2494.0,0.0,0.7320078974184783,0.16214121942934784,376876.0,48000.0,5.344548387849184,11.96373843189565
P0086582,4.693333333333333,2182.7871409189806,32767.0,3.5511363636363635e-05,0.8375754616477272,0.21973987926136362,450604.0,48000.0,7.688815869165789,15.011541613805583
P0086583,2.786394557823129,1957.2608100392815,32768.0,5.6966145833333334e-05,0.8779378255208333,0.4686767578125,245804.0,44100.0,7.579812016487074,16.741764731561563
P0086586,2.56,4787.211752961431,28756.0,0.0,0.7262858072916667,0.238671875,245804.0,48000.0,8.473912291464643,6.006836857008708
P0086587,6.058666666666666,2445.405706982577,32767.0,1.0315801056338028e-05,0.6762798470510564,0.21792817451584506,581676.0,48000.0,7.802375167980521,13.399412582715485
P0086588,4.458231292517007,1769.677472514429,26028.0,0.0,0.7742716471354166,0.3192698160807292,393260.0,44100.0,7.479117505169706,14.707764778744492
P0086590,4.437333333333333,2599.8869853947226,32768.0,2.8170072115384617e-05,0.6984769381009616,0.19750037560096154,426028.0,48000.0,7.863607814060487,12.603624766794415
P0086591,7.594666666666667,3975.5161368004233,32768.0,0.0030613588483146066,0.4767133734199438,0.060393258426966294,729132.0,48000.0,8.288161372430054,8.242451765360991
P0086594,5.205333333333333,1591.4612848423878,32768.0,3.602074795081967e-05,0.7333344006147541,0.07160924692622951,499756.0,48000.0,7.373036076219806,20.589881960731848
P0086595,3.328,2783.4236080683754,32768.0,0.001220703125,0.8595377604166666,0.20888421474358973,319532.0,48000.0,7.931796167949982,11.772552300340795
P0086596,3.584,2465.646759431614,32768.0,0.00013950892857142856,0.7002766927083334,0.15689522879464285,344108.0,48000.0,7.810614919990888,13.289819344414305
P0086598,7.168,1151.6455874212384,32768.0,2.9064360119047617e-06,0.45398530505952384,0.05242919921875,688172.0,48000.0,7.049815090034779,28.453198065340192
P0086600,4.778666666666667,1202.0617009225055,28330.0,0.0,0.8475690569196429,0.20871407645089285,458796.0,48000.0,7.092625003871823,23.567841798998312
P0086602,12.714666666666666,492.5120278872875,17456.0,0.0,0.9002054713716443,0.8649984270134228,1220652.0,48000.0,6.201547231195146,35.4427892347015
P0086603,1.7066666666666668,4185.055020556534,32768.0,0.0026611328125,0.67216796875,0.1114990234375,163884.0,48000.0,8.339514046865224,7.82976563964854
P0086605,2.2186666666666666,2424.241543812031,27630.0,0.0,0.8020113431490384,0.7736722506009616,213036.0,48000.0,7.793686404106949,11.397379139267384
P0086606,1.792,3305.6911262190474,32767.0,3.487723214285714e-05,0.7283877418154762,0.24390811011904762,172076.0,48000.0,8.103703308625501,9.912299349476132
P0086607,3.7546666666666666,1554.8133444349314,27387.0,0.0,0.8948641690340909,0.8825794566761364,360492.0,48000.0,7.349753738953354,17.614332998882055
P0086612,3.072,3955.8272504906677,32768.0,8.138020833333333e-05,0.4252726236979167,0.025390625,294956.0,48000.0,8.283197783745727,8.28347597735146
P0086613,7.765333333333333,2198.3392718831756,32768.0,0.0006304730425824176,0.818855704842033,0.26099705958104397,745516.0,48000.0,7.695912263275839,14.905797489536209
P0086614,4.266666666666667,2643.71284351752,32767.0,4.8828125e-06,0.870009765625,0.8461376953125,409644.0,48000.0,7.880317772620834,12.394311311205179
P0086615,2.816,3260.566170566265,32768.0,1.4796401515151516e-05,0.6791400331439394,0.13088156960227273,270380.0,48000.0,8.089962779414911,10.049788375955304
P0086616,2.56,2748.344687859017,32767.0,3.255208333333333e-05,0.4812825520833333,0.07294108072916666,245804.0,48000.0,7.919117866939781,11.922449227252438
P0086617,3.4133333333333336,1705.6169871677766,16751.0,0.0,0.79493408203125,0.655328369140625,327724.0,48000.0,7.442268319860386,9.821079483856261
P0086618,3.328,2379.3878830998083,28895.0,0.0,0.8114483173076923,0.2331104767628205,319532.0,48000.0,7.775018729478716,12.143879610895622
P0086619,8.789333333333333,1191.7325097673763,32767.0,2.370297330097087e-06,0.7088540086468447,0.04513520175970874,843820.0,48000.0,7.084002180501132,27.49526402226667
P0086620,2.816,3191.2637627727745,29106.0,0.0,0.7037612452651515,0.6597493489583334,270380.0,48000.0,8.068485587603437,9.120524708588087
P0086623,3.84,4309.248417981427,30836.0,0.0,0.6965657552083333,0.5440646701388889,368684.0,48000.0,8.36875081901951,7.155772192506202
P0086625,5.376,115.03533887090134,2745.0,0.0,0.7822110615079365,0.13201419890873015,516140.0,48000.0,4.75389479015017,23.86223248367808
P0086627,1.9504761904761905,1896.8380665201466,23925.0,0.0,0.5564429873511905,0.14800734747023808,172076.0,44100.0,7.548470657574423,12.613095668139511
P0086628,4.272471655328798,1587.4372061721415,26027.0,0.0,0.7607368800951086,0.16913637907608695,376876.0,44100.0,7.370505922662029,16.3956091609719
P0086629,5.461333333333333,620.5968676503702,10554.0,0.0,0.9038543701171875,0.17403793334960938,524332.0,48000.0,6.432291759868235,17.006208941951783
P0086630,4.010666666666666,1743.6988591109282,32768.0,4.675033244680851e-05,0.7367800448803191,0.056978266289893616,385068.0,48000.0,7.464337246168595,18.7922357285299
P0086631,11.23845804988662,96.85472825298372,2866.0,0.0,0.8337664643595041,0.24640447443181818,991276.0,44100.0,4.583484014115457,29.590708183956096
P0086632,3.1573333333333333,3188.724298311374,32768.0,0.002197265625,0.7569217166385135,0.3957123627533784,303148.0,48000.0,8.067689765182235,10.276209836435969
P0086633,6.4,2408.6104358339217,31018.0,0.0,0.7294596354166667,0.6851432291666667,614444.0,48000.0,7.787220368536569,12.877964629945609
P0086634,3.84,2926.091437131413,27525.0,0.0,0.7109971788194445,0.5002387152777777,368684.0,48000.0,7.981764525401565,9.406746368450694
P0086637,5.034666666666666,2294.9250466233043,32766.0,0.0,0.8164683196504238,0.12857107388771186,483372.0,48000.0,7.738891111707682,14.277590480872917
P0086638,2.693514739229025,2154.1328907130196,25813.0,0.0,0.6260270743534483,0.031999259159482756,237612.0,44100.0,7.675607666860704,11.983011870471879
P0086640,2.048,718.7296041815739,14765.0,0.0,0.8066507975260416,0.7332051595052084,196652.0,48000.0,6.5788755917258195,20.543191645476384
P0086642,4.010666666666666,2047.3344616502973,32767.0,1.0388962765957447e-05,0.8216215093085106,0.6513360206117021,385068.0,48000.0,7.624782284178235,16.004712768607167
P0086644,2.474666666666667,1669.4331082510123,27142.0,0.0,0.836493130387931,0.26252693965517243,237612.0,48000.0,7.420838218044465,16.258213561140618
P0086645,4.778666666666667,2579.6600983988105,28136.0,0.0,0.8046613420758929,0.7289559500558036,458796.0,48000.0,7.85580049728366,10.90686327917893
P0086646,3.84,2132.1381774784973,32768.0,5.4253472222222224e-06,0.6460557725694445,0.14429253472222223,368684.0,48000.0,7.665349497188212,15.368609945691523
